id,venue_id,day,opening_time,closing_time
2839,ven_6b7a72724d57625a307367526b6f7759565046364465454a496843,3,11,18
2840,ven_6b7a72724d57625a307367526b6f7759565046364465454a496843,4,11,18
2841,ven_6b7a72724d57625a307367526b6f7759565046364465454a496843,5,11,18
2842,ven_6b7a72724d57625a307367526b6f7759565046364465454a496843,6,11,18
2843,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,0,10,17
2844,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,1,10,17
2845,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,2,10,17
2846,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,3,10,17
2847,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,4,10,17
2848,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,5,10,19
2849,ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,6,10,17
2850,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,0,8,20
2851,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,1,8,20
2852,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,2,8,20
2853,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,3,8,20
2854,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,4,8,20
2855,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,5,8,20
2856,ven_6f324e635f42314c477658526b6f7759746676475955634a496843,6,8,20
2857,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,0,9,0
2858,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,1,9,0
2859,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,2,9,0
2860,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,3,9,0
2861,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,4,9,0
2862,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,5,9,0
2863,ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,6,9,0
2864,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,0,6,1
2865,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,1,6,1
2866,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,2,6,1
2867,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,3,6,1
2868,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,4,6,1
2869,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,5,6,1
2870,ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,6,6,1
2871,ven_6f705548536a3470353159526b6f7759527168733451624a496843,0,0,0
2872,ven_6f705548536a3470353159526b6f7759527168733451624a496843,1,0,0
2873,ven_6f705548536a3470353159526b6f7759527168733451624a496843,2,0,0
2874,ven_6f705548536a3470353159526b6f7759527168733451624a496843,3,0,0
2875,ven_6f705548536a3470353159526b6f7759527168733451624a496843,4,0,0
2876,ven_6f705548536a3470353159526b6f7759527168733451624a496843,5,0,0
2877,ven_6f705548536a3470353159526b6f7759527168733451624a496843,6,0,0
2878,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,0,9,17
2879,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,1,9,19
2880,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,2,9,19
2881,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,3,9,19
2882,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,4,9,17
2883,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,5,11,17
2884,ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,6,11,17
2885,ven_733950504e644550574537526b6f77327a42506e3037684a496843,0,8,18
2886,ven_733950504e644550574537526b6f77327a42506e3037684a496843,1,8,18
2887,ven_733950504e644550574537526b6f77327a42506e3037684a496843,2,8,18
2888,ven_733950504e644550574537526b6f77327a42506e3037684a496843,3,8,18
2889,ven_733950504e644550574537526b6f77327a42506e3037684a496843,4,8,18
2890,ven_733950504e644550574537526b6f77327a42506e3037684a496843,5,8,18
2891,ven_733950504e644550574537526b6f77327a42506e3037684a496843,6,8,18
2892,ven_734141687055567841634e526b6f77327a4255673054574a496843,0,-1,-1
2893,ven_734141687055567841634e526b6f77327a4255673054574a496843,1,-1,-1
2894,ven_734141687055567841634e526b6f77327a4255673054574a496843,2,-1,-1
2895,ven_734141687055567841634e526b6f77327a4255673054574a496843,3,11,17
2896,ven_734141687055567841634e526b6f77327a4255673054574a496843,4,11,17
2897,ven_734141687055567841634e526b6f77327a4255673054574a496843,5,11,17
2898,ven_734141687055567841634e526b6f77327a4255673054574a496843,6,11,17
2899,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,0,11,18
2900,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,1,-1,-1
2901,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,2,-1,-1
2902,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,3,11,20
2903,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,4,11,18
2904,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,5,11,18
2905,ven_73533764685f6d75566b6d526b6f77594a714f484c57594a496843,6,11,18
2906,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,0,6,1
2907,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,1,6,1
2908,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,2,6,1
2909,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,3,6,1
2910,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,4,6,1
2911,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,5,6,1
2912,ven_7366516c31652d4f4e436b526b6f7759314965613652694a496843,6,6,1
2913,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,0,6,1
2914,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,1,6,1
2915,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,2,6,1
2916,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,3,6,1
2917,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,4,6,1
2918,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,5,6,1
2919,ven_736d444f476c7279767844526b6f77326e53354b5639704a496843,6,6,1
2920,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,0,0,0
2921,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,1,0,0
2922,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,2,0,0
2923,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,3,0,0
2924,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,4,0,0
2925,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,5,0,0
2926,ven_73723145754d4f78544171526b6f775a4e776c344636384a496843,6,0,0
2927,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,0,10,17
2928,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,1,10,17
2929,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,2,-1,-1
2930,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,3,10,17
2931,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,4,10,21
2932,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,5,10,21
2933,ven_737a4c6b5376744748712d526b6f77595a7039674a38624a496843,6,10,17
2934,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,0,0,0
2935,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,1,0,0
2936,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,2,0,0
2937,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,3,0,0
2938,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,4,0,0
2939,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,5,0,0
2940,ven_7768585a615270346e454b526b6f7766426c2d4f312d4b4a496843,6,0,0
2941,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,0,10,18
2942,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,1,10,18
2943,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,2,10,18
2944,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,3,10,18
2945,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,4,10,18
2946,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,5,10,18
2947,ven_7778775545424e486d7075526b6f7759465048596d644f4a496843,6,10,18
2948,ven_344c563654744266547349526b6f7733506f68442d65734a496843,0,9,21
2949,ven_344c563654744266547349526b6f7733506f68442d65734a496843,1,9,21
2950,ven_344c563654744266547349526b6f7733506f68442d65734a496843,2,9,21
2951,ven_344c563654744266547349526b6f7733506f68442d65734a496843,3,9,21
2952,ven_344c563654744266547349526b6f7733506f68442d65734a496843,4,9,21
2953,ven_344c563654744266547349526b6f7733506f68442d65734a496843,5,9,21
2954,ven_344c563654744266547349526b6f7733506f68442d65734a496843,6,9,21
2955,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,0,11,18
2956,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,1,11,18
2957,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,2,-1,-1
2958,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,3,11,18
2959,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,4,11,18
2960,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,5,11,18
2961,ven_385252516c6f7a32335439526b6f7759782d57657a5f744a496843,6,12,17
2962,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,0,10,20
2963,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,1,10,20
2964,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,2,10,20
2965,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,3,10,20
2966,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,4,10,20
2967,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,5,10,20
2968,ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,6,11,19
2969,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,0,10,20
2970,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,1,10,20
2971,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,2,10,20
2972,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,3,10,20
2973,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,4,10,20
2974,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,5,10,20
2975,ven_4551746438656c42365158526b6f775a4e3641514a5a6b4a496843,6,11,19
2976,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,0,10,18
2977,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,1,10,18
2978,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,2,10,18
2979,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,3,10,18
2980,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,4,10,18
2981,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,5,10,18
2982,ven_456a3266757a4250707a4e526b6f775a524135576738364a496843,6,11,17
2983,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,0,10,20
2984,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,1,10,20
2985,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,2,10,20
2986,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,3,10,20
2987,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,4,10,20
2988,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,5,10,20
2989,ven_456e54656a5a6276575936526b6f775a4e2d43744f5f644a496843,6,10,19
2990,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,0,10,19
2991,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,1,10,19
2992,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,2,10,19
2993,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,3,10,20
2994,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,4,10,20
2995,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,5,10,20
2996,ven_494a68323156454c57744d526b6f775935666f68472d764a496843,6,11,19
2997,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,0,11,19
2998,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,1,11,19
2999,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,2,11,19
3000,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,3,11,19
3001,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,4,0,19
3002,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,5,11,19
3003,ven_494d30494477545a4a657a526b6f7759563531734432524a496843,6,11,18
3004,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,0,10,20
3005,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,1,10,20
3006,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,2,10,20
3007,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,3,10,20
3008,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,4,10,20
3009,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,5,10,20
3010,ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,6,11,19
3011,ven_51446447416e773241794f526b6f775970494e52397a654a496843,0,10,19
3012,ven_51446447416e773241794f526b6f775970494e52397a654a496843,1,10,19
3013,ven_51446447416e773241794f526b6f775970494e52397a654a496843,2,10,19
3014,ven_51446447416e773241794f526b6f775970494e52397a654a496843,3,10,19
3015,ven_51446447416e773241794f526b6f775970494e52397a654a496843,4,10,19
3016,ven_51446447416e773241794f526b6f775970494e52397a654a496843,5,10,19
3017,ven_51446447416e773241794f526b6f775970494e52397a654a496843,6,11,18
3018,ven_51695f51454843725a5431526b6f775952656f495459354a496843,0,8,17
3019,ven_51695f51454843725a5431526b6f775952656f495459354a496843,1,8,17
3020,ven_51695f51454843725a5431526b6f775952656f495459354a496843,2,8,17
3021,ven_51695f51454843725a5431526b6f775952656f495459354a496843,3,8,17
3022,ven_51695f51454843725a5431526b6f775952656f495459354a496843,4,8,17
3023,ven_51695f51454843725a5431526b6f775952656f495459354a496843,5,-1,-1
3024,ven_51695f51454843725a5431526b6f775952656f495459354a496843,6,-1,-1
3025,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,0,10,20
3026,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,1,7,20
3027,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,2,10,20
3028,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,3,11,20
3029,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,4,10,21
3030,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,5,11,21
3031,ven_51765838504c5130754d69526b6f775a5a774e723436554a496843,6,11,18
3032,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,0,11,18
3033,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,1,11,18
3034,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,2,11,18
3035,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,3,11,18
3036,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,4,11,18
3037,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,5,11,18
3038,ven_517a647163634b746c6a42526b6f7759705f6c555f30424a496843,6,12,18
3039,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,0,10,19
3040,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,1,10,19
3041,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,2,10,19
3042,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,3,10,19
3043,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,4,10,19
3044,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,5,10,19
3045,ven_636a794c346b73704c3170526b6f7759784f53665161574a496843,6,12,18
3046,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,0,10,20
3047,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,1,10,20
3048,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,2,10,20
3049,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,3,10,20
3050,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,4,10,20
3051,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,5,10,20
3052,ven_67726a544b332d45634264526b6f77595a5f4c735033704a496843,6,11,19
3053,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,0,8,21
3054,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,1,8,21
3055,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,2,8,21
3056,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,3,8,21
3057,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,4,8,21
3058,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,5,8,21
3059,ven_67786f6559776463355574526b6f77326a414755372d7a4a496843,6,8,18
3060,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,0,10,19
3061,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,1,10,19
3062,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,2,10,19
3063,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,3,10,19
3064,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,4,10,19
3065,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,5,10,19
3066,ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,6,12,18
3067,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,0,10,17
3068,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,1,10,17
3069,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,2,10,17
3070,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,3,10,17
3071,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,4,10,17
3072,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,5,10,17
3073,ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,6,12,17
3074,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,0,10,18
3075,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,1,10,18
3076,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,2,10,18
3077,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,3,10,18
3078,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,4,10,18
3079,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,5,10,18
3080,ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,6,12,17
3081,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,0,10,20
3082,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,1,10,20
3083,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,2,10,21
3084,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,3,10,21
3085,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,4,10,21
3086,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,5,10,21
3087,ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,6,11,20
3088,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,0,8,21
3089,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,1,8,21
3090,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,2,8,21
3091,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,3,8,21
3092,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,4,8,21
3093,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,5,8,21
3094,ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,6,8,21
3095,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,0,10,19
3096,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,1,10,19
3097,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,2,10,19
3098,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,3,10,19
3099,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,4,10,19
3100,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,5,10,19
3101,ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,6,10,19
3102,ven_7349707841675455786e57526b6f7759703461757451474a496843,0,11,20
3103,ven_7349707841675455786e57526b6f7759703461757451474a496843,1,11,20
3104,ven_7349707841675455786e57526b6f7759703461757451474a496843,2,11,20
3105,ven_7349707841675455786e57526b6f7759703461757451474a496843,3,11,20
3106,ven_7349707841675455786e57526b6f7759703461757451474a496843,4,11,20
3107,ven_7349707841675455786e57526b6f7759703461757451474a496843,5,11,20
3108,ven_7349707841675455786e57526b6f7759703461757451474a496843,6,11,18
3109,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,0,10,18
3110,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,1,10,18
3111,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,2,10,18
3112,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,3,10,18
3113,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,4,10,19
3114,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,5,10,19
3115,ven_77452d65676a4430616250526b6f7759782d704b5454704a496843,6,12,18
3116,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,0,8,20
3117,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,1,8,20
3118,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,2,8,20
3119,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,3,8,20
3120,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,4,8,20
3121,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,5,8,20
3122,ven_306d686f6679537162766c526b6f77324c69717a3858594a496843,6,8,20
3123,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,0,7,18
3124,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,1,7,18
3125,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,2,7,18
3126,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,3,7,18
3127,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,4,7,18
3128,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,5,7,18
3129,ven_3075502d337278736a3952526b6f775a4a72674a66616c4a496843,6,9,17
3130,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,0,0,0
3131,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,1,0,0
3132,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,2,0,0
3133,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,3,0,0
3134,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,4,0,0
3135,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,5,0,0
3136,ven_344f4d79636969674a4342526b6f775964314d7430536e4a496843,6,0,0
3137,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,0,8,20
3138,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,1,8,20
3139,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,2,8,20
3140,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,3,8,20
3141,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,4,8,20
3142,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,5,8,20
3143,ven_345049646f62573761314b526b6f773254786a4e3765534a496843,6,8,20
3144,ven_345253663836763832756f526b6f775a393563517377394a496843,0,8,18
3145,ven_345253663836763832756f526b6f775a393563517377394a496843,1,-1,-1
3146,ven_345253663836763832756f526b6f775a393563517377394a496843,2,8,18
3147,ven_345253663836763832756f526b6f775a393563517377394a496843,3,-1,-1
3148,ven_345253663836763832756f526b6f775a393563517377394a496843,4,8,18
3149,ven_345253663836763832756f526b6f775a393563517377394a496843,5,8,18
3150,ven_345253663836763832756f526b6f775a393563517377394a496843,6,-1,-1
3151,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,0,8,21
3152,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,1,8,21
3153,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,2,8,21
3154,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,3,8,21
3155,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,4,8,21
3156,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,5,8,21
3157,ven_3458593235796c7441736f526b6f775a394c464d6c32774a496843,6,8,21
3158,ven_3466483971693253303578526b6f7732765463666330384a496843,0,0,0
3159,ven_3466483971693253303578526b6f7732765463666330384a496843,1,0,0
3160,ven_3466483971693253303578526b6f7732765463666330384a496843,2,0,0
3161,ven_3466483971693253303578526b6f7732765463666330384a496843,3,0,0
3162,ven_3466483971693253303578526b6f7732765463666330384a496843,4,0,0
3163,ven_3466483971693253303578526b6f7732765463666330384a496843,5,0,0
3164,ven_3466483971693253303578526b6f7732765463666330384a496843,6,0,0
3165,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,0,6,20
3166,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,1,6,20
3167,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,2,6,20
3168,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,3,6,20
3169,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,4,6,20
3170,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,5,6,20
3171,ven_346d334a45756f49467752526b6f775a5a62347130786d4a496843,6,6,20
3172,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,0,6,23
3173,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,1,6,23
3174,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,2,6,23
3175,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,3,6,23
3176,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,4,6,23
3177,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,5,6,23
3178,ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,6,6,23
3179,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,0,7,22
3180,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,1,7,22
3181,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,2,7,22
3182,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,3,7,22
3183,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,4,7,22
3184,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,5,7,22
3185,ven_41447173382d415f674c61526b6f775a78425a687932494a496843,6,7,22
3186,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,0,7,23
3187,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,1,7,23
3188,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,2,7,23
3189,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,3,7,23
3190,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,4,7,23
3191,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,5,7,23
3192,ven_456c6a3469774243445068526b6f775a3172364d5378424a496843,6,7,23
3193,ven_45726a5056536837314f32526b6f775a706177714132434a496843,0,8,22
