original_ven_id,hash_ven_id,latitude,longitude,zone_id,name,address,venue_type,rating,price,type_mod,zone_group,image,description,location_id,venue_mod_type
ven_6b4252475f792d6c5a5057526b6f775968653379652d394a496843,17804860,40.7644,-73.9642,141,Tony's Di Napoli,"1081 3rd Ave New York, NY 10065 United States",ITALIAN_RESTAURANT,4.5,2.0,Italian Restaurant,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/10/0d/fe/c8/art-gallery-on-the-3rd.jpg,"Tony's Di Napoli is located in the heart of New York City's theater district. The restaurant is situated within a two-story brick building that dates back to the early 1900s. Upon entering Tony's Di Napoli, guests are greeted by a grandiose staircase that",10771560,Italian Restaurant
ven_6b4563334e683767613339526b6f7759705f584a50346e4a496843,56353198,40.7627,-73.9745,163,Prada New York 5th Avenue,"724 5th Ave New York, NY 10019 United States",APPAREL,3.8,4.0,Fashion Convenience,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/28/f0/76/66/tiffany-co-landmark-first.jpg,"Prada New York 5th Avenue is a high-end fashion retailer located on 5th Avenue in New York City. The store is spread over three floors and features a range of designer clothing, accessories, footwear and beauty products. The store also has a cafe and a VI",0,Fashion Convenience
ven_6b476d4f456438784a6d66526b6f7759746f73505f364b4a496843,34227583,40.7776,-73.98,142,Thai 72,"128 W 72nd St New York, NY 10023 United States",THAI_RESTAURANT,4.4,2.0,Thai Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/02/6b/8f/1a/filename-up-west-2-png.jpg,"Thai 72 is a traditional Thai restaurant located in the heart of downtown Bangkok. The restaurant is small and intimate, with only a few tables and a limited menu. The focus is on quality, not quantity, and the dishes are all made with fresh, local ingred",0,Thai Restaurant
ven_6b484a33576a50506b316d526b6f775946564b4d7379704a496843,84966510,40.7633,-73.9894,48,Amish Market,"731 9th Ave New York, NY 10019 United States",GROCERY,4.5,2.0,Neighborhood Market,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/16/d1/a5/6b/village-vittles.jpg,"The Amish Market is a small, family-owned grocery store in the heart of Amish country. The store specializes in Amish-made food and goods, and also carries a selection of general grocery items. The store is located in a small strip mall, and has a small p",0,Neighborhood Market
ven_6b49317057486770392d52526b6f775a78756b736d30454a496843,87412359,40.7832,-73.9808,239,New Cottage,"2199 Broadway New York, NY 10024 United States",CHINESE_RESTAURANT,4.4,2.0,Chinese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/04/49/44/5f/stretching-after-each.jpg,"New Cottage is a stunning event venue located in the heart of Los Angeles. This hidden gem is perfect for weddings, corporate events, and private parties. The venue features a beautiful garden with a gazebo, a spacious patio, and a grand ballroom. The bal",0,Chinese Restaurant
ven_6b51657951327931574d79526b6f7759784f524154524f4a496843,2659367,40.7695,-73.9669,237,VALENTINO,"821 Madison Ave New York, NY 10065 United States",APPAREL,3.9,4.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/12/91/16/a9/interior-of-l-appartement.jpg,"The Valentino is a luxurious 5-star hotel located in the heart of Rome, Italy. It offers guests a refined and elegant setting with its classic Italian décor and furnishings. The hotel features a variety of amenities and services to make your stay as comfo",0,Fashion Convenience
ven_6b586d396c7a675a304866526b6f775a5a6176523233704a496843,9019570,40.7422,-73.988,234,Madison Square Park,"11 Madison Ave New York, NY 10010 United States",PARK,4.6,-1.0,Park,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/11/4e/95/61/madison-square-park-in.jpg,"Originally a residential area, this square has become one of the more important in New York history. It has become a prime location for many businesses and major buildings.",501513,Park
ven_6b5872516b756336487341526b6f77595a564c476b51354a496843,17462102,40.7625,-73.9836,230,I Love NY Gifts,"1653 Broadway New York, NY 10019 United States",GIFTS,3.6,-1.0,Gifts & Souvenirs,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/11/34/da/30/photo4jpg.jpg,"I Love NY Gifts is a small gift shop located in the heart of New York City. The shop specializes in selling New York-themed gifts, including items such as mugs, keychains, and t-shirts. The shop is brightly decorated with New York-themed artwork and photo",3339075,Gifts & Souvenirs
ven_6b61647667744a39587a64526b6f77594e46347458596f4a496843,35960844,40.7599,-73.9918,48,La Pulpería 44th HK,"623 9th Ave New York, NY 10036 United States",RESTAURANT,4.4,2.0,Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/03/14/d4/2e/rudy-s-bar-and-grill.jpg,"La Pulpería 44th HK is an Argentinean-style seafood restaurant located in the heart of Hong Kong’s Central district. The restaurant’s decor is inspired by the traditional pulperías of Buenos Aires, with dark wood furnishings, white tile floors and walls a",0,Restaurant
ven_6b61692d6a414255627979526b6f776678716c5837364d4a496843,82397112,40.7466,-74.0044,68,Clement Clarke Moore Park,"10th Avenue & W 22nd St New York, NY 10011 United States",PARK,4.3,-1.0,Park,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/0e/9c/35/29/guardian-angel-church.jpg,"Clement Clarke Moore Park is a public park in the Chelsea neighborhood of Manhattan, New York City. The park is bounded by West 23rd and West 24th Streets, and Sixth and Seventh Avenues. It is named after Clement Clarke Moore, who wrote the poem ""A Visit ",548690,Park
ven_6b655736786b3944445147526b6f77326e5173764f38384a496843,56609651,40.8009,-73.9381,74,City Fresh Market,"2212 3rd Ave #3536 New York, NY 10035 United States",SUPERMARKET,4.1,-1.0,Neighborhood Market,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/05/ac/e0/73/elmendorf-reformed-church.jpg,"City Fresh Market is a grocery store located in the heart of downtown Toronto. The store is small and intimate, making it easy to navigate and find what you need. The aisles are well-lit and the shelves are well-stocked with a variety of food items, inclu",6481653,Neighborhood Market
ven_6b68703776545f78704e31526b6f7732334274596834694a496843,15899557,40.7925,-73.9519,75,Museum of the City of New York,"1220 5th Ave New York, NY 10029 United States",MUSEUM,4.5,1.0,Cultural Heritage,Upper Manhattan,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-izuTJ5oZFCxaOiS5e2O8Hur7.png?st=2023-08-01T15%3A59%3A35Z&se=2023-08-01T17%3A59%3A35Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"The Museum of the City of New York is a history museum that was founded in 1923. The museum is located in Upper Manhattan and has a collection of over 1.5 million items. The museum's collection includes items such as paintings, photographs, and artifacts ",23963419,Cultural Heritage
ven_6b69536e344b337645554e526b6f775a5a5a764a55525f4a496843,7502934,40.7339,-73.9999,249,Olio e Più,"3 Greenwich Ave New York, NY 10014 United States",ITALIAN_RESTAURANT,4.6,2.0,Italian Restaurant,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-f/0e/6f/71/a8/stage.jpg,"Olio e Più is an intimate Italian restaurant located in the heart of Greenwich Village. The restaurant features a brick oven for pizzas and pastas, as well as a full bar. The menu features classic Italian dishes such as spaghetti carbonara and chicken par",0,Italian Restaurant
ven_6b6d4f656b323831793364526b6f77594a6362353051624a496843,60678909,40.7652,-73.9587,141,St. Catherine's Park,"1245 1st Ave. New York, NY 10065 United States",PARK,4.4,-1.0,Park,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/17/25/4d/75/couple-bed.jpg,"St. Catherine's Park is a large public park located in the heart of downtown Toronto. The park features a wide variety of amenities including a playground, a splash pad, a basketball court, a baseball diamond, and a picnic area. The park is also home to a",0,Park
ven_6b735f37687a4c384b4c69526b6f77595a344156747a714a496843,29644604,40.7843,-73.9778,239,Crave Fishbar Upper West Side,"428 Amsterdam Ave New York, NY 10024 United States",SEAFOOD_RESTAURANT,4.5,2.0,Seafood Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0f/1f/26/cd/healthy-drinks-and-snacks.jpg,"Crave Fishbar Upper West Side is a seafood restaurant located on the Upper West Side of Manhattan in New York City. The restaurant serves a variety of seafood dishes, including oysters, lobster, and crab. The restaurant also has a full bar, serving a sele",0,Seafood Restaurant
ven_6b735f44766d736f7a796b526b6f7759563448652d624f4a496843,84874539,40.7855,-73.9727,239,Osteria Cotta,"513 Columbus Ave New York, NY 10024 United States",ITALIAN_RESTAURANT,4.4,2.0,Italian Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/29/c0/1a/fb/ling-spa-upper-west-side.jpg,"Osteria Cotta is a cozy Italian restaurant located in the heart of Boston's North End. The restaurant is small and intimate, with a warm and inviting atmosphere. The menu features traditional Italian dishes, made with fresh, local ingredients. The food is",0,Italian Restaurant
ven_6b75536349517175707875526b6f775a56516c42512d384a496843,53662314,40.7451,-73.9752,170,St. Vartan Armenian Apostolic Cathedral,"630 2nd Ave New York, NY 10016 United States",CHURCH,4.6,-1.0,Religious,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/12/ed/1e/c1/from-across-the-junction.jpg,"The St. Vartan Armenian Apostolic Cathedral is a large and ornate Armenian church located in New York City. The church is a beautiful example of Armenian architecture and features intricate stone carvings, stained glass windows, and a large dome. The chur",7779149,Religious
ven_6b77366e314e6f6b72615a526b6f775a646841365758794a496843,36583761,40.7743,-73.9809,142,The Migrant Kitchen - Upper West Side,"157 Columbus Ave New York, NY 10023 United States",RESTAURANT,4.4,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1c/9b/36/61/kelly-ripa-and-ryan-seacrest.jpg,"The Migrant Kitchen - Upper West Side is a restaurant that serves a variety of international cuisine. The menu features dishes from countries such as India, China, Thailand, and the Philippines. The restaurant also offers a wide selection of wine and beer",0,Restaurant
ven_6b77466c386b7878434a49526b6f7759745f714274584f4a496843,558418,40.767,-73.9692,237,Bottega Veneta New York Flagship,"740 Madison Ave New York, NY 10065 United States",APPAREL,3.6,4.0,Fashion Convenience,Upper East Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-oqTZMZozeiwkwYW96mSX6yQm.png?st=2023-08-01T15%3A59%3A46Z&se=2023-08-01T17%3A59%3A46Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"The Bottega Veneta New York Flagship is a luxury store located on Fifth Avenue in New York City. The store sells a variety of high-end fashion items, including clothing, shoes, handbags, and accessories. The store has a modern, minimalist design, and is d",10024527,Fashion Convenience
ven_6b7a72724d57625a307367526b6f7759565046364465454a496843,94753172,40.7732,-73.9815,142,American Folk Art Museum,"2 Lincoln Square New York, NY 10023 United States",MUSEUM,4.4,-1.0,Cultural Heritage,Upper West Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-7fYXJri8Y6wPjM4E5MvS1g6w.png?st=2023-08-01T15%3A59%3A53Z&se=2023-08-01T17%3A59%3A53Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Established in 1961, this small museum explores the diversity of American culture through a diverse range of objects such as quilts, portraits, hunting decoys, paintings, weathervanes and religious icons.",144063,Cultural Heritage
ven_6f2d6e504338735f5f6656526b6f77596c5f656244784b4a496843,74328238,40.7614,-73.9776,161,The Museum of Modern Art,"11 W 53rd St New York, NY 10019 United States",MUSEUM,4.6,-1.0,Cultural Heritage,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/23/a8/57/5b/the-museum-of-modern.jpg,"Located in the heart of Manhattan, The Museum of Modern Art (MoMA) is home to the world's greatest collection of modern and contemporary art. The collection features Vincent van Gogh's ""The Starry Night,"" along with works by Claude Monet, Pablo Picasso, F",105126,Cultural Heritage
ven_6f324e635f42314c477658526b6f7759746676475955634a496843,74783549,40.7602,-73.9751,161,Paley Park,"3 E 53rd St New York, NY 10022 United States",PARK,4.5,-1.0,Park,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0e/46/24/d4/paley-park.jpg,"Paley Park is a small park located in Midtown Manhattan, New York City. The park is named after William S. Paley, the founder of CBS. The park is triangular in shape, and is bordered by Fifth Avenue, 53rd Street, and 54th Street. The park contains a water",4005157,Park
ven_6f3278704356366a453667526b6f7759527167502d53524a496843,89222801,40.7825,-73.9536,236,Lex Restaurant,"1370 Lexington Ave New York, NY 10128 United States",RESTAURANT,4.6,2.0,Restaurant,Upper East Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-FVD1Z6pCFyFsMV1wmFsTrnIF.png?st=2023-08-01T16%3A00%3A01Z&se=2023-08-01T18%3A00%3A01Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Lex Restaurant is a modern American eatery located in the heart of downtown Lexington, Kentucky. The restaurant features an open kitchen, a sleek and stylish dining room, and a patio area for outdoor dining. The menu at Lex Restaurant offers a variety of ",0,Restaurant
ven_6f3367575f457366717473526b6f7759565f577156546e4a496843,33981329,40.7743,-73.9822,142,ZARA,"Broadway #1963 New York, NY 10023 United States",APPAREL,3.8,2.0,Fashion Convenience,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/10/fc/d7/43/getlstd-property-photo.jpg,"ZARA is a popular clothing store that offers trendy and stylish clothing for men, women, and children. The store is known for its affordable prices and its wide variety of clothing options. ZARA is located in many major cities across the world, making it ",0,Fashion Convenience
ven_6f394669377a4466594d49526b6f775939664d4b7637654a496843,66344638,40.7593,-73.9794,161,Top of The Rock,"30 Rockefeller Plaza New York, NY 10112 United States",TOURIST_DESTINATION,4.7,-1.0,Tourist Destination,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/06/cf/bd/cf/snl.jpg,"The Top of The Rock is a multi-level observation deck located on the 67th, 69th, and 70th floors of 30 Rockefeller Plaza, above Rockefeller Center. It offers 360-degree views of the city, including the Empire State Building, Central Park, and Times Square",0,Tourist Destination
ven_6f3970777349416b6b635a526b6f77594a4655377635704a496843,19070061,40.7594,-73.9925,48,Bea,"403 W 43rd St New York, NY 10036 United States",AMERICAN_RESTAURANT,4.4,2.0,American Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0c/66/7f/09/the-seats-are-at-a-good.jpg,"Bea is a small, intimate venue located in the heart of the East Village. The space is decorated with dark wood floors, exposed brick walls, and vintage furniture. The stage is located in the back of the room, and there is a small dance floor in front of i",0,American Restaurant
ven_6f443454497a4b74587053526b6f775a524d596d6865794a496843,2714653,40.7783,-73.9779,142,Omakase Shihou (Shiro) - Upper West Side,"285 Columbus Ave 2nd Floor New York, NY 10023 United States",JAPANESE_RESTAURANT,4.9,-1.0,Japanese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1a/c5/4d/2b/caption.jpg,"Omakase Shihou (Shiro) - Upper West Side is a Japanese restaurant located on the Upper West Side of Manhattan. The restaurant specializes in omakase, a type of Japanese cuisine where the chef chooses the dishes for the customer. The restaurant is small, w",19983353,Japanese Restaurant
ven_6f453438614f534f377574526b6f775a466974504953354a496843,32310803,40.7354,-74.0051,249,Boyar Gifts,"388 Bleecker St New York, NY 10014 United States",GIFTS,4.8,-1.0,Gifts & Souvenirs,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/04/90/24/a5/403-bleecker-street-new.jpg,"Boyar Gifts is a gift shop located in the heart of downtown Los Angeles. The shop specializes in unique and one-of-a-kind gifts, with a focus on items that are made in the USA. The shop is small but well-stocked, with a wide variety of items to choose fro",0,Gifts & Souvenirs
ven_6f4a3437455573596f624c526b6f77324c414e756756504a496843,78639717,40.7911,-73.9431,75,City Fresh Market,"235 E 106th St #4005 New York, NY 10029 United States",GROCERY,4.1,-1.0,Neighborhood Market,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/14/90/cb/b2/tokonoma-at-bond-street.jpg,"City Fresh Market is a local grocery store in the heart of the city. They offer a wide variety of fresh fruits and vegetables, as well as a deli counter and a bakery. The store is small but very well-organized, and the staff is always friendly and helpful",0,Neighborhood Market
ven_6f4b42787a706434525f76526b6f7759424a48384a39414a496843,44769657,40.7823,-73.971,43,Diana Ross Playground,"Central Park West & W 81st St New York, NY 10024 United States",PARK,4.3,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-f/22/13/ec/e2/wwwroyalcitytourscom.jpg,"The Diana Ross Playground is a public playground in New York City, located in Harlem. It is named after singer Diana Ross. The playground features a variety of equipment for children to play on, including swings, slides, and monkey bars. There is also a s",0,Park
ven_6f4d4d585279554f413278526b6f77596c6669713739334a496843,82293736,40.7625,-73.9773,161,Benoit New York,"60 W 55th St New York, NY 10019 United States",FRENCH_RESTAURANT,4.4,3.0,French Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/07/25/d3/3b/happy-hour-until-7pm.jpg,"Benoit New York is an upscale French restaurant located in the heart of Midtown Manhattan. The restaurant is known for its elegant dining room and menu, which features classic French cuisine with a modern twist. Benoit New York also has a private event sp",0,French Restaurant
ven_6f4e385436506f42426253526b6f775a314c72724e38484a496843,99288558,40.7783,-73.9804,142,La Dinastia,"145 W 72nd St New York, NY 10023 United States",CHINESE_RESTAURANT,4.4,2.0,Chinese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/19/59/e2/21/getlstd-property-photo.jpg,"La Dinastia is a nightclub that is located in the city of Miami, Florida. The nightclub is situated in the heart of the city and it is one of the most popular clubs in the area. The club is known for its Latin music and its lively atmosphere. The club has",0,Chinese Restaurant
ven_6f53534232357872613631526b6f7731336666523634794a496843,48089805,40.7957,-73.9359,74,La Avenida NYC,"2247 1st Ave. New York, NY 10029 United States",MEXICAN_RESTAURANT,4.4,2.0,Mexican Restaurant,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/25/dc/02/f9/ladies-night-in-nyc.jpg,"La Avenida NYC is a beautifully designed space that can accommodate a variety of events. The exposed brick walls and high ceilings give the space an industrial feel, while the large windows allow for plenty of natural light. The versatile space can be use",0,Mexican Restaurant
ven_6f594839656b4567743841526b6f775a52616c495f54304a496843,61923422,40.7427,-73.9933,90,Burlington,"707 6th Ave New York, NY 10010 United States",APPAREL,4.0,1.0,Fashion Convenience,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-f/1d/81/e6/8d/go-to-shop-for-a-wide.jpg,The Burlington is a historic music venue located in the heart of the city. The venue has been host to some of the biggest names in music over the years and has a reputation for being one of the best places to see a live show. The Burlington is a large ven,0,Fashion Convenience
ven_6f595061526b426975674e526b6f775a3570694e627a4e4a496843,9169421,40.7783,-73.9801,142,Pho Shop,"141 W 72nd St New York, NY 10023 United States",RESTAURANT,4.0,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/18/0b/72/c3/caption.jpg,"The Pho Shop is a Vietnamese restaurant in the heart of downtown. The restaurant is small with limited seating, but the food is fresh and delicious. The menu is simple, but offers a variety of traditional Vietnamese dishes. The Pho Shop is a great place t",0,Restaurant
ven_6f5a534d314a7a7769335a526b6f775a744b7249665a2d4a496843,55954671,40.7527,-73.986,100,NYC Gifts,"1027 6th Ave New York, NY 10018 United States",GIFTS,4.3,-1.0,Gifts & Souvenirs,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/1d/26/ee/f0/therapy-by-eddie.jpg,"NYC Gifts is a unique gift shop located in the heart of New York City. We offer a wide variety of unique gifts, from the latest gadgets to the hottest fashion accessories. We also have a great selection of books, music, and movies. Whether you're looking ",0,Gifts & Souvenirs
ven_6f61432d6942754d737746526b6f775970344a346851524a496843,20962841,40.7794,-73.9809,142,Salumeria Rosi,"283 Amsterdam Ave New York, NY 10023 United States",ITALIAN_RESTAURANT,4.5,2.0,Italian Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0a/e1/21/68/westsider-records.jpg,"Salumeria Rosi is a New York City restaurant that specializes in Italian cuisine. The restaurant is located in the Upper West Side of Manhattan, and it features a casual dining experience. The menu at Salumeria Rosi includes a variety of salads, sandwiche",0,Italian Restaurant
ven_6f6b34526d365f78674f41526b6f775a353432694a30304a496843,48610132,40.7235,-73.9982,144,UNIQLO Soho Store,"546 Broadway New York, NY 10012 United States",APPAREL,4.4,1.0,Fashion Convenience,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/04/0d/36/78/photo-of-steve-madden.jpg,"The UNIQLO Soho Store is a retail store located in the Soho neighborhood of Manhattan, New York City. The store occupies a three-story building on the corner of Broadway and Broome Street. The store offers a wide variety of UNIQLO's signature casual cloth",0,Fashion Convenience
ven_6f705548536a3470353159526b6f7759527168733451624a496843,88370665,40.7829,-73.9525,236,"The 92nd Street Y, New York","1395 Lexington Ave New York, NY 10128 United States",OTHER,4.1,-1.0,Tourist Destination,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/07/32/70/aa/92nd-street-y-tisch-center.jpg,"The 92nd Street Y is a world-renowned cultural and community center located in New York City. Founded in 1874, the 92nd Street Y is a not-for-profit organization that provides educational, cultural, and recreational programs for all ages and stages of lif",0,Tourist Destination
ven_6f735964364b4948356734526b6f77595a6f6d565f55384a496843,59728141,40.7871,-73.978,239,5 Napkin Burger,"2315 Broadway New York, NY 10024 United States",BURGER_RESTAURANT,4.3,2.0,Burger Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1a/dd/f0/c4/the-fractionalized-drawing.jpg,"Produced by YTG Agency, 2120: An Art Experience by artist Jacob M Fisher is a temporary sound and light art installation at Portion Gallery. Portion Gallery is a blockchain-enabled gallery that exhibits artists that explore the future of art.",20053947,Burger Restaurant
ven_6f75512d4e737164414e37526b6f7759564a30584158554a496843,38847585,40.7763,-73.9614,236,The New York Society Library,"53 E 79th St New York, NY 10075 United States",LIBRARY,4.7,-1.0,Library,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/0d/a3/a4/43/main-staircase.jpg,"Founded in 1754, New York City's oldest library is a thriving community of readers, writers, and families. We are free and open to all for reading, reference, many events, and exhibitions. Membership is open to all for a fee; benefits include access to op",6557559,Library
ven_6f786a366c6d6c51546b72526b6f7759706f54397933474a496843,75556247,40.7778,-73.9805,142,Zurutto,"142 W 72nd St New York, NY 10023 United States",RAMEN_RESTAURANT,4.4,2.0,Ramen Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/19/59/e2/21/getlstd-property-photo.jpg,"Zurutto is a small, intimate venue located in the heart of the East Village. The space is cozy and inviting, with a warm atmosphere that is perfect for enjoying a meal or drinks with friends. The menu features a variety of small plates and tapas, as well ",0,Ramen Restaurant
ven_7330663377497968657a68526b6f77594e3139724b51304a496843,70625988,40.7601,-73.9891,48,Joe Allen,"326 W 46th St New York, NY 10036 United States",AMERICAN_RESTAURANT,4.4,2.0,American Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/0b/87/38/22/dsc-1206-largejpg.jpg,"Joe Allen is a cozy little restaurant located in the heart of the theater district. The walls are covered with photos of Broadway stars, and the menu features classic American comfort food. The atmosphere is casual and friendly, and the prices are reasona",0,American Restaurant
ven_73306a6956627357544e53526b6f7759784c7750352d514a496843,58842384,40.7778,-73.9544,263,Fox's of Manhattan,"1501 3rd Avenue E 85th St New York, 10028 United States",APPAREL,4.5,-1.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/09/65/7d/e5/photo8jpg.jpg,"Fox's of Manhattan is a high-end cocktail bar located in the heart of Manhattan. The bar has a sleek and modern design, with dark wood floors and a long bar top made of marble. The bar is stocked with a wide selection of liquors and wines, and the bartend",0,Fashion Convenience
ven_73346149424d7857715942526b6f775a6876736d64304b4a496843,10807076,40.7582,-73.9926,48,istanbul Bay Express,"578 9th Ave New York, NY 10036 United States",RESTAURANT,4.3,-1.0,Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/0a/67/00/94/new-york-top-tour.jpg,"Istanbul Bay Express is a world-class events venue located in the heart of Istanbul, Turkey. This state-of-the-art facility offers a variety of flexible event spaces that can accommodate groups of all sizes. From the grand ballroom to the intimate meeting",0,Restaurant
ven_73373243427a7677647179526b6f77595a56676549666a4a496843,61598690,40.7609,-73.9863,230,La Masseria NY,"235 W 48th St New York, NY 10036 United States",ITALIAN_RESTAURANT,4.4,3.0,Italian Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/29/a7/c1/b5/caption.jpg,La Masseria NY is a fine-dining Italian restaurant located in the heart of Greenwich Village. The restaurant is housed in a converted 19th-century townhouse and features a cozy dining room with brick walls and a fireplace. The menu features classic Italia,0,Italian Restaurant
ven_73384a356c42716a656576526b6f77616c684247547a624a496843,44821488,40.7121,-74.0107,261,World Of Gifts Inc. Gifts & Luggage,"Vesey St New York, NY 10007 United States",GIFTS,4.5,-1.0,Gifts & Souvenirs,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/14/3c/75/77/photo2jpg.jpg,"World Of Gifts Inc. Gifts & Luggage is a large store located in the heart of the city. It has a wide range of gifts and luggage for all occasions. The store is well-lit and spacious, with a wide variety of products on display. The staff is friendly and he",0,Gifts & Souvenirs
ven_733950504e644550574537526b6f77327a42506e3037684a496843,73531680,40.7937,-73.9525,43,Conservatory Garden,"1233 5th Ave New York, NY 10029 United States",PARK,4.8,-1.0,Park,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/11/08/9a/80/photo1jpg.jpg,"Located across from the Museum of the City of New York, this Central Park oasis offers six acres of magnificent flowers and trees.",272517,Park
ven_734141687055567841634e526b6f77327a4255673054574a496843,65109915,40.7931,-73.9514,75,El Museo del Barrio,"1230 5th Ave New York, NY 10029 United States",MUSEUM,4.4,-1.0,Cultural Heritage,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0f/c2/31/48/caption.jpg,"Art museum displaying works of different artists from Puerto Rico, Mexico, the Caribbean, and Central and South America.",116228,Cultural Heritage
ven_734147386d4d7064594f53526b6f775a7030663358626c4a496843,47435433,40.7253,-74.0054,125,Vestry,"246 Spring St New York, NY 10013 United States",SEAFOOD_RESTAURANT,4.1,-1.0,Seafood Restaurant,Other,https://media-cdn.tripadvisor.com/media/photo-f/23/4e/ca/c0/spa-reception.jpg,"Vestry is a modern and chic event space located in the heart of San Francisco. The venue features a beautiful white marble bar, an intimate stage for live music or DJs, and a stunning chandelier that hangs over the dance floor. The space is perfect for ho",0,Seafood Restaurant
ven_7349707841675455786e57526b6f7759703461757451474a496843,49227800,40.7791,-73.9822,143,Bloomingdale's Outlet,"2085 Broadway New York, NY 10023 United States",SHOPPING_CENTER,3.8,-1.0,Shopping Center,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1a/c5/57/d9/caption.jpg,"Bloomingdale's Outlet is a large, upscale department store chain with locations across the United States. The store offers a wide variety of designer brands and high-end fashion at discounted prices. shoppers can find clothing, shoes, handbags, jewelry, a",19983246,Shopping Center
ven_7352766d375a61587a6372526b6f775a464e6f644f774e4a496843,28207368,40.7785,-73.9807,142,North Miznon,"161 W 72nd St New York, NY 10023 United States",MEDITERANEAN_RESTAURANT,4.1,-1.0,Mediteranean Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/19/59/e2/21/getlstd-property-photo.jpg,"North Miznon is a restaurant in Melbourne, Australia. The restaurant is owned and operated by chef Eyal Shani. The menu features Israeli and Middle Eastern cuisine. The restaurant is located in a converted warehouse in the city's North Melbourne district.",0,Mediteranean Restaurant
